action_id,timestamp,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,action_label
1,2,-0.6041,0.0442,-0.3448,0.8140,5.1140,-3.5721,jump
1,16,-1.0869,0.2025,-0.6984,0.9720,5.3917,-3.7038,jump
1,29,-1.6955,0.7842,-1.2580,-0.1580,5.4803,-3.5362,jump
1,42,-1.9500,1.5655,-1.6819,-1.8531,4.7262,-2.5426,jump
1,55,-1.4695,1.9598,-1.7094,-3.4931,3.8211,-1.4653,jump
1,68,-0.4325,1.6414,-1.3003,-4.4724,3.3686,-1.2474,jump
1,81,0.5401,0.8767,-0.5985,-4.2329,3.6799,-2.6863,jump
1,94,0.9547,0.0975,0.0117,-2.8683,5.0446,-4.2784,jump
1,107,0.7978,-0.3299,0.1170,-1.2761,7.6662,-5.1834,jump
1,120,0.4828,-0.1833,-0.1815,-0.3184,9.8904,-4.8842,jump
1,133,0.7610,0.1593,-0.2078,-0.4717,10.1323,-4.0558,jump
1,146,1.3267,-0.1913,0.0791,-1.3431,11.1546,-5.0326,jump
1,159,1.7661,-0.1372,0.1548,-1.5993,14.7818,-7.4484,jump
1,172,1.7126,0.7528,-0.3616,-3.3112,19.3236,-10.7428,jump
1,185,1.0011,1.6651,-1.0960,-4.9273,21.2126,-12.7132,jump
1,198,0.4868,2.0382,-1.4328,-7.1994,21.4640,-13.2280,jump
1,211,0.4189,1.2063,-0.9108,-10.2232,22.1416,-14.2503,jump
1,224,0.7077,-0.1156,-0.2030,-11.1761,23.1735,-16.2638,jump
1,237,0.2281,-0.6904,0.0298,-10.4244,24.1192,-15.3971,jump
1,250,-0.3568,-0.6656,0.2238,-9.1099,23.4823,-10.4387,jump
1,263,-0.1815,-0.6526,0.6566,-7.9176,21.9548,-6.0861,jump
1,276,0.3160,-0.4671,0.9926,-6.7373,21.0211,-4.7692,jump
1,289,0.7637,-0.2078,1.1506,-5.2313,19.8240,-4.9129,jump
1,302,1.1309,-0.0301,1.4890,-5.5067,18.6101,-5.9664,jump
1,315,1.3760,0.0552,1.6715,-4.2760,16.9438,-6.7421,jump
1,328,1.3126,0.2041,1.5103,-4.1037,15.0356,-7.1299,jump
1,341,0.9689,0.3866,1.2156,-4.5801,13.1705,-7.1946,jump
1,354,0.3507,0.4575,0.8335,-4.9584,10.7883,-6.4691,jump
1,367,-0.2097,0.5969,0.4930,-5.1044,8.2648,-4.5346,jump
1,380,-0.6747,0.9044,0.3230,-5.0422,6.3758,-2.6528,jump
1,393,-0.9713,0.7408,0.2443,-4.4724,4.3167,-0.8523,jump
1,406,-1.0589,0.4842,0.1817,-3.8307,2.2841,0.0982,jump
1,419,-1.0128,0.6752,0.1455,-3.1173,0.5195,0.6919,jump
1,432,-0.8202,0.8471,0.1484,-2.5331,-1.0942,1.2809,jump
1,445,-0.6933,0.9902,0.1679,-1.9082,-2.7845,1.2977,jump
1,458,-0.7019,1.1013,0.1343,-1.1229,-3.2394,0.8811,jump
1,471,-0.5822,0.9363,-0.1721,-0.4621,-2.5594,0.2107,jump
1,484,-0.1919,0.7272,-0.4501,-0.4286,-1.4102,-1.0558,jump
1,497,0.1346,0.6177,-0.3507,-0.8140,-0.9481,-2.1572,jump
1,510,0.1788,0.4407,0.0003,-0.3998,-0.9768,-2.4038,jump
1,523,0.0695,0.1753,0.3088,0.6201,-1.1851,-1.7502,jump
1,536,-0.1252,-0.2217,0.3171,1.2977,-1.2354,-1.1205,jump
1,549,-0.5836,-0.4090,0.2931,1.3910,-1.5850,-0.7590,jump
1,562,-1.2220,-0.4879,0.2582,1.5347,-1.8747,-0.0503,jump
1,575,-1.5601,-0.7472,0.1154,2.2122,-1.5179,0.7877,jump
1,588,-1.4392,-0.7008,-0.0136,2.7725,-1.0726,1.2354,jump
1,601,-0.9843,-0.2646,-0.0973,2.6049,-0.5578,1.1803,jump
1,614,-0.5063,0.0903,-0.1498,1.6759,-0.1628,0.7853,jump
1,627,-0.1545,-0.0669,-0.1442,0.1724,0.1149,0.3065,jump
1,640,-0.0250,-0.3845,-0.0101,-0.5914,-0.2490,-0.0790,jump
1,653,-0.0362,-0.5828,0.0714,-0.6153,-1.0534,-0.1700,jump
1,666,-0.1580,-0.5606,0.1069,-0.8356,-1.3623,-0.2059,jump
1,679,-0.3296,-0.5524,0.1623,-0.9625,-1.3982,-0.0838,jump
1,692,-0.4333,-0.4463,0.2313,-0.6297,-1.4054,0.2921,jump
1,705,-0.3659,-0.2102,0.2260,-0.1867,-1.4317,0.7494,jump
1,718,-0.1591,0.0799,0.2417,-0.1269,-1.4006,0.9505,jump
1,731,0.0949,0.2721,0.4471,-0.1724,-1.3455,1.2617,jump
1,744,0.5100,0.0448,0.5947,0.2897,-0.6728,1.3240,jump
1,757,1.1343,-0.4175,0.6526,0.4812,2.4062,-0.0766,jump
1,770,1.9279,-0.9633,0.6070,-0.3807,8.2600,-2.2194,jump
1,783,2.6966,-2.3808,0.3387,-2.7485,21.7034,-6.9145,jump
1,796,2.2540,-2.9396,-0.3733,-3.8714,40.6990,-12.8305,jump
1,809,2.1965,0.7109,-1.7816,-0.0215,43.3877,-18.1744,jump
1,822,2.3979,1.5815,-2.6822,-5.9161,29.7527,-23.1184,jump
1,835,1.3811,0.0488,-1.2417,-12.2439,20.8319,-24.9691,jump
1,848,0.3323,-0.3118,0.4399,-7.3287,14.6310,-21.1312,jump
2,2,1.9377,0.6885,-0.3595,-10.9535,21.8662,-16.5559,jump
2,16,1.3384,-0.5801,0.1223,-11.5616,23.1926,-19.6325,jump
2,29,0.2606,-1.0096,0.4628,-8.6024,23.3890,-16.3093,jump
2,42,-0.3376,-1.0288,0.8324,-7.6782,21.5598,-9.1626,jump
2,55,0.2931,-1.0850,1.5234,-7.1898,19.4840,-4.5226,jump
2,68,1.4754,-1.1447,2.0891,-5.5258,18.7203,-4.2449,jump
2,81,2.2878,-1.1319,2.3177,-3.4979,17.9541,-5.5545,jump
2,94,2.5554,-0.8918,2.1258,-2.0087,15.5432,-6.2728,jump
2,107,2.4874,-0.0919,1.8378,-2.0494,14.0588,-6.1866,jump
2,120,1.1056,0.9121,1.2500,-0.1484,15.1816,-7.1922,jump
2,133,-0.3293,2.0856,0.2782,-1.1133,11.3653,-4.6064,jump
2,146,-0.3709,2.0520,-0.1553,-4.2713,7.0461,-2.9568,jump
2,159,-0.6243,0.9057,-0.0266,-5.3391,3.3064,-2.5139,jump
2,172,-1.4368,0.2633,0.0629,-4.7166,-0.2586,-1.4437,jump
2,185,-2.1389,0.3147,-0.1322,-4.9033,-2.6001,0.0311,jump
2,198,-2.5106,0.3869,-0.3459,-5.6886,-4.0318,1.3958,jump
2,211,-2.2772,0.1863,-0.5161,-5.5115,-3.4285,2.4181,jump
2,224,-1.2457,0.1689,-0.4836,-3.8451,-1.4844,2.6336,jump
2,237,0.2310,0.3864,-0.2627,-1.7789,0.4860,1.9345,jump
2,250,1.4615,0.3818,0.2638,-0.5315,1.6472,0.5052,jump
2,263,1.8866,0.2936,0.7448,1.0965,1.5945,-0.9625,jump
2,276,1.4845,0.1463,0.8847,2.2266,0.8499,-1.8507,jump
2,289,0.6225,-0.1428,0.7088,2.6671,-0.2705,-2.5714,jump
2,302,-0.8926,-0.4330,0.4359,3.4596,-1.5251,-2.5115,jump
2,315,-2.3723,-0.4967,0.0485,4.0677,-2.1332,-1.0989,jump
2,328,-3.0459,-0.4146,-0.2715,3.7134,-2.1332,0.5243,jump
2,341,-2.6929,0.0349,-0.4541,3.0789,-1.5610,1.2905,jump
2,354,-1.7317,0.5758,-0.5748,2.4756,-1.1253,1.2139,jump
2,367,-0.7317,0.8711,-0.5060,1.3886,-0.6416,0.3232,jump
2,380,-0.0730,0.7861,-0.2819,0.7087,-0.9744,-0.4884,jump
2,393,0.2084,0.3645,-0.1727,0.6608,-1.9465,-0.7374,jump
2,406,0.1540,-0.0767,-0.2060,-0.0096,-2.6959,-0.7805,jump
2,419,-0.1023,-0.4447,-0.1148,-0.6081,-2.7821,-0.7398,jump
2,432,-0.3003,-0.7434,0.1031,-0.7566,-2.7270,-0.2658,jump
2,445,-0.1665,-0.9505,0.3624,-0.6704,-2.4756,0.2059,jump
2,458,0.2110,-0.9545,0.6379,-0.3376,-2.0279,0.3974,jump
2,471,0.6265,-0.7485,0.9156,-0.2562,-1.5682,0.2466,jump
2,484,0.8391,-0.5868,1.0760,-0.2729,-0.6560,0.0527,jump
2,497,0.2582,-0.7871,0.8372,0.4310,2.0111,-0.3543,jump
2,510,-0.5476,-0.6941,0.5361,0.7039,6.2896,-0.0766,jump
2,523,-1.2095,-0.5569,-0.2683,0.1628,13.1346,1.2186,jump
2,536,0.3214,0.3568,-1.2798,2.7318,12.3325,1.4030,jump
2,549,3.3273,-1.2942,-1.6198,-4.2138,25.0817,-3.4333,jump
2,562,4.4137,-1.1940,-2.0336,-4.6807,38.6472,-12.8186,jump
2,575,3.8797,0.5665,-2.8802,-5.0206,38.8914,-25.3426,jump
2,588,1.9692,-0.4794,-1.7080,-16.3572,28.0289,-32.9706,jump
2,601,-0.0421,-2.1045,0.6691,-13.3716,16.4841,-31.5077,jump
2,614,-1.2588,-1.0629,1.7933,-2.0039,13.2974,-22.2613,jump
2,627,-3.0625,-1.1290,1.6883,2.8180,16.5128,-13.8313,jump
2,640,-3.6924,-1.3542,0.9020,4.7669,18.6532,-4.0534,jump
2,653,-2.1296,-1.8882,0.2531,-0.5339,18.0666,3.5865,jump
2,666,0.1463,-1.5964,0.6715,-3.3998,15.8975,3.4309,jump
2,679,1.9366,-1.5348,1.0368,-4.3287,15.2175,-0.6728,jump
2,692,2.9295,-1.3901,1.2220,-3.8092,14.3508,-5.9879,jump
2,705,3.0382,-0.6558,0.9196,-1.9321,12.3254,-9.3733,jump
2,718,2.5351,0.1801,0.4514,-1.0415,11.1785,-11.6813,jump
2,731,1.6856,0.8777,-0.0117,-0.8691,10.3142,-12.6558,jump
2,744,0.5761,1.0158,-0.2270,-0.9768,9.8090,-12.6725,jump
2,757,-0.5153,0.8100,-0.4021,-0.5794,9.0668,-10.4363,jump
2,770,-1.2055,0.3784,-0.5311,-1.0774,7.8937,-7.8219,jump
2,783,-1.3123,-0.0789,-0.5287,-1.5155,6.5027,-5.1547,jump
2,796,-0.9590,-0.3323,-0.3088,-1.6927,5.8921,-3.3232,jump
2,809,-0.5100,-0.5612,0.0405,-1.4198,5.8419,-2.4349,jump
2,822,-0.2398,-0.8127,0.3176,-0.5842,5.6767,-2.2242,jump
2,835,-0.2110,-0.8319,0.3856,-0.0239,5.2577,-2.4924,jump
2,848,-0.3451,-0.5217,0.2838,0.0287,4.6088,-2.6887,jump
3,2,-0.4698,1.1519,-0.7933,-0.7853,2.5905,-1.2043,jump
3,16,-0.1823,0.7229,-0.4207,-1.5945,2.3296,-1.0080,jump
3,29,0.2793,0.3203,0.0373,-1.5730,3.3399,-1.5203,jump
3,42,0.8543,0.1124,0.2955,-1.3982,5.5378,-2.4157,jump
3,55,1.3504,-0.0645,0.2340,-1.8603,10.7691,-3.7397,jump
3,68,1.7419,-0.1492,-0.1330,-2.1189,17.7147,-5.0685,jump
3,81,1.8154,0.2430,-0.7999,-2.8970,24.2006,-7.0605,jump
3,94,1.5863,1.3760,-1.0709,-4.9895,26.9827,-8.1211,jump
3,107,1.6697,1.7917,-0.5846,-5.8514,25.2325,-8.9974,jump
3,120,2.1392,1.2268,-0.1183,-6.4691,23.2669,-11.6143,jump
3,133,2.3084,0.4239,-0.0653,-6.8594,23.4368,-16.2279,jump
3,146,1.6379,0.1935,-0.1194,-6.7876,25.1750,-19.1800,jump
3,159,0.7834,0.2148,-0.0847,-6.5170,26.7744,-18.5742,jump
3,172,0.4024,-0.3515,0.0770,-6.6726,25.1559,-16.0962,jump
3,185,0.6587,-1.3078,0.4181,-7.6543,21.9405,-14.0061,jump
3,198,1.0166,-1.8071,0.9062,-7.7357,19.9820,-12.8928,jump
3,211,1.1450,-1.9910,1.4893,-6.7157,19.3308,-12.3038,jump
