action_id,timestamp,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,action_label
1,2,-0.4109,-0.9009,0.2630,-0.1317,6.8546,-3.3974,jump
1,16,-0.6238,-0.5332,0.0954,0.3879,6.2848,-3.7254,jump
1,29,-0.9371,-0.0642,-0.2054,0.0958,5.5952,-3.7397,jump
1,42,-1.2822,0.4434,-0.6049,-0.0694,4.8890,-3.3686,jump
1,55,-1.5780,0.8359,-1.0520,-0.7422,4.2760,-2.6432,jump
1,68,-1.8583,1.0086,-1.3864,-1.5993,4.0055,-1.7669,jump
1,81,-2.0131,1.0552,-1.5681,-2.2984,3.6488,-0.7230,jump
1,94,-1.9652,1.0547,-1.5236,-3.2226,3.0478,-0.1365,jump
1,107,-1.6974,0.7887,-1.2225,-3.9002,2.2913,-0.0215,jump
1,120,-1.3931,0.5359,-0.7983,-4.3048,2.6097,-0.3639,jump
1,133,-1.2191,0.4298,-0.5124,-4.1276,3.7230,-0.6512,jump
1,146,-1.0299,0.5028,-0.4647,-3.7996,4.1755,-0.6009,jump
1,159,-0.7576,0.4871,-0.3818,-4.3814,3.6655,-0.4166,jump
1,172,-0.4151,0.1927,-0.0187,-4.8674,3.2801,-0.4932,jump
1,185,0.0402,-0.1007,0.5820,-4.4748,4.0031,-0.9673,jump
1,198,0.3738,-0.2934,1.0363,-3.5913,6.7971,-2.2051,jump
1,211,0.6336,-0.0997,1.1604,-2.8132,10.6614,-3.5482,jump
1,224,1.0760,0.3768,1.2835,-2.5714,15.1146,-5.0566,jump
1,237,1.4946,0.3661,1.2263,-1.9345,19.2183,-6.4260,jump
1,250,1.4746,0.2302,1.0040,-1.6041,22.6563,-8.1499,jump
1,263,1.1969,0.5580,0.8324,-1.4293,25.2852,-8.9735,jump
1,276,1.2247,0.7850,0.8436,-2.0446,27.0042,-9.4260,jump
1,289,1.3936,0.5950,0.8202,-1.8675,29.4008,-11.2863,jump
1,302,1.2913,0.2963,0.5023,-1.4150,30.4566,-14.2335,jump
1,315,0.7373,0.2976,0.2542,-3.6727,29.1494,-15.4905,jump
1,328,0.5047,0.0973,0.3603,-4.4077,26.1997,-14.0947,jump
1,341,0.6837,-0.4258,0.6424,-4.0127,23.4895,-11.9207,jump
1,354,0.9630,-1.1586,0.9190,-3.4357,21.2438,-10.2352,jump
1,367,0.9603,-1.7821,1.1943,-2.5211,18.3827,-8.9256,jump
1,380,0.2550,-2.0776,1.3320,-1.8675,15.2439,-7.7285,jump
1,393,-0.7943,-1.9289,1.0810,-0.3998,11.7555,-4.9129,jump
1,406,-1.4791,-1.5724,0.3110,0.6560,8.2768,-1.3216,jump
1,419,-1.4045,-1.0539,-0.3427,-0.0694,3.6966,2.2841,jump
1,432,-0.4359,0.0602,-0.8545,-0.2586,-0.8691,6.3231,jump
1,445,1.0237,1.5668,-1.1447,-0.5962,-4.4939,7.5489,jump
1,458,1.9319,2.5570,-1.0973,0.2059,-4.4796,4.5538,jump
1,471,2.1493,1.4048,-0.5311,-1.0127,-1.7597,0.2969,jump
1,484,2.1051,-0.0861,0.2172,1.2641,-0.5171,-3.5410,jump
1,497,1.4226,-0.7959,0.3171,2.1404,2.6671,-6.7780,jump
1,510,-0.0107,-1.1157,-0.2065,1.3312,4.8387,-8.0230,jump
1,523,-1.8119,-0.7293,-0.8402,1.8675,3.8020,-6.0693,jump
1,536,-2.5783,-0.1969,-1.3211,0.4764,0.5890,-1.7741,jump
1,549,-2.0677,0.0959,-1.0981,-0.8475,-1.9944,2.3128,jump
1,562,-1.0706,0.0115,-0.6355,-0.5602,-3.6033,4.3910,jump
1,575,-0.0813,-0.1119,-0.2840,0.4166,-3.9145,3.3208,jump
1,588,0.5433,-0.0613,-0.1100,0.6943,-3.2848,1.2498,jump
1,601,0.6643,-0.0597,0.0416,0.5818,-1.8771,-0.5794,jump
1,614,0.3541,-0.1207,0.2148,0.9768,-0.5602,-1.7262,jump
1,627,0.0189,-0.0999,0.2539,0.9050,0.6273,-1.7693,jump
1,640,-0.0845,-0.0861,0.2318,0.3639,0.9744,-1.2354,jump
1,653,-0.0890,-0.1015,0.2113,0.1389,0.6393,-0.5602,jump
1,666,-0.1247,-0.1924,0.2454,-0.0766,0.0383,0.0431,jump
1,679,-0.1396,-0.3765,0.3469,-0.3280,-0.5650,0.3543,jump
1,692,-0.1159,-0.5148,0.4991,-0.7063,-0.9170,0.4573,jump
1,705,-0.0085,-0.6560,0.6973,-1.1564,-0.6800,0.5124,jump
1,718,0.1825,-0.7781,0.8908,-0.9792,-0.3400,0.2251,jump
1,731,0.3632,-0.7959,1.0237,-0.2203,-0.2203,-0.0670,jump
1,744,0.5236,-0.5364,0.9976,0.2155,0.0048,-0.2322,jump
1,757,0.5558,-0.3094,0.9651,0.1365,0.1269,-0.3448,jump
1,770,0.3203,-0.3254,0.9582,0.4477,0.5842,-0.2586,jump
1,783,0.4066,-0.1577,1.1727,-0.2682,2.9640,-0.5794,jump
1,796,0.4626,-0.7048,1.4693,-1.2186,9.8090,-3.2705,jump
1,809,0.3344,-0.4495,1.5255,-1.9154,23.3554,-9.4140,jump
1,822,-0.2374,1.3123,0.3933,-0.8140,31.6944,-14.3700,jump
1,835,-1.1674,2.3478,-1.3720,2.2386,28.1079,-15.0859,jump
1,848,-1.8287,2.2154,-1.4562,-1.9704,24.7872,-12.8018,jump
1,861,-1.0008,-0.3088,-0.3312,-6.4524,23.4273,-10.8314,jump
1,874,0.5002,-1.6022,0.7466,-5.6575,20.8966,-11.9902,jump
1,887,1.3009,-1.6081,1.2588,-0.0622,20.2454,-13.7858,jump
1,900,1.3552,-0.8279,1.2470,3.8523,18.9022,-14.8153,jump
1,913,0.6875,0.0061,1.0384,4.8411,18.3875,-14.7267,jump
1,926,-0.3954,-0.0195,0.7189,5.7078,18.3228,-13.4794,jump
1,939,-1.2231,-0.3744,0.2923,5.7988,16.7403,-10.7308,jump
1,952,-1.5402,-0.4029,-0.0085,3.5267,14.2742,-8.0254,jump
1,965,-0.9542,-0.1804,0.0842,0.2825,12.8210,-6.0861,jump
1,978,0.3003,-0.0314,0.1231,-2.1787,12.5935,-6.5386,jump
1,991,1.4573,0.4053,0.0370,-3.1747,10.7667,-7.8961,jump
1,1004,1.8202,1.0248,-0.1492,-3.3255,9.8210,-9.9216,jump
1,1017,1.1082,1.4264,-0.4277,-2.3703,9.0357,-11.2456,jump
1,1030,0.0488,1.5343,-0.7410,-1.6185,7.5729,-9.8617,jump
2,2,0.3459,-0.7869,0.8721,-1.9393,1.5371,-1.6664,jump
2,16,0.3848,-1.0661,1.1826,-1.5586,3.0837,-2.6264,jump
2,29,0.4479,-1.1183,1.4272,-0.8380,6.4859,-3.7541,jump
2,42,0.4146,-0.8958,1.2364,0.1341,11.1426,-5.7628,jump
